,report_date,close (%),close,change_day,close_1yr_ago,close_1mo_ago,change_year,change_month,month,day,month_rotation,year,day_degrees,distance_from_center,x,y,cont_time
23,2019-02-05,10.169015959783192,69.64335067399377,0.3375563217803972,,64.18727137044434,,5.45607930354943,2,5,30,2019,34.44444444444444,50.169015959783195,28.37594036324726,41.37313344278405,23
24,2019-02-06,9.624491993035132,69.29912981265402,-0.3442208613397497,,64.18727137044434,,5.11185844220968,2,6,30,2019,35.55555555555556,49.624491993035136,28.856248635646097,40.372108196681786,24
25,2019-02-07,8.814485247676743,68.78708399538097,-0.512045817273048,,65.10308333050197,,3.684000664878994,2,7,30,2019,36.666666666666664,48.81448524767674,29.149989265199075,39.15523075956045,25
26,2019-02-08,8.922370078336186,68.85528339816734,0.0681994027863766,,65.78114475442636,,3.07413864374098,2,8,30,2019,37.77777777777778,48.922370078336186,29.96987058213238,38.66788268540081,26
27,2019-02-11,9.303622158201192,69.09629192549158,0.24100852732424016,,67.10764942078715,,1.9886425047044298,2,11,30,2019,41.111111111111114,49.30362215820119,32.418185116872465,37.14711875296463,27
28,2019-02-12,10.857433227148995,70.07853369476878,0.982241769277195,,67.10764942078715,,2.970884273981625,2,12,30,2019,42.22222222222222,50.857433227148995,34.17659489632173,37.66216769845615,28
29,2019-02-13,11.262044678102649,70.33430885006076,0.25577515529198536,,67.10764942078715,,3.22665942927361,2,13,30,2019,43.33333333333333,51.26204467810265,35.178149500401354,37.28666011199185,29
30,2019-02-14,11.398481901189866,70.42055764959545,0.08624879953468678,,66.59645376947299,,3.8241038801224647,2,14,30,2019,44.44444444444444,51.39848190118987,35.99010867610998,36.69490454039546,30
31,2019-02-15,12.661736543947843,71.21912415497533,0.7985665053798812,,67.21829907492129,,4.000825080054042,2,15,30,2019,45.55555555555556,52.66173654394784,37.59677959217869,36.87466149161653,31
32,2019-02-19,12.920672652873197,71.38281063323734,0.163686478262008,,68.28582810859544,,3.096982524641902,2,19,30,2019,50.0,52.92067265287319,40.53958721185197,34.01675267754417,32
33,2019-02-20,13.142291604004697,71.52290706774927,0.140096434511932,,68.28582810859544,,3.237078959153834,2,20,30,2019,51.111111111111114,53.1422916040047,41.36409512379915,33.36337500185441,33
34,2019-02-21,12.80267517198032,71.30821851794178,-0.21468854980749086,,68.28582810859544,,3.022390409346343,2,21,30,2019,52.22222222222222,52.80267517198032,41.73484738691344,32.34694759801474,34
35,2019-02-22,13.834216425908638,71.96030738935592,0.6520888714141364,,67.18773395167041,,4.772573437685509,2,22,30,2019,53.33333333333333,53.834216425908636,43.181673559015856,32.1475648663186,35
36,2019-02-25,14.289853454181431,72.24833836670115,0.28803097734522964,,68.03584195442137,,4.212496412279776,2,25,30,2019,56.666666666666664,54.28985345418143,45.35851084436309,29.832761891221057,36
37,2019-02-26,13.687589865033505,71.86761739926945,-0.38072096743169936,,68.03584195442137,,3.831775444848077,2,26,30,2019,57.77777777777778,53.6875898650335,45.41897226616997,28.62646090247501,37
38,2019-02-27,13.868347431197714,71.98188330659086,0.11426590732141051,,68.03584195442137,,3.9460413521694875,2,27,30,2019,58.888888888888886,53.86834743119771,46.12029600298774,27.833741242689936,38
39,2019-02-28,13.263139834293684,71.5993012844628,-0.38258202212806225,,67.6864381692576,,3.912863115205198,2,28,30,2019,60.0,53.26313983429368,46.1272321818212,26.631569917146848,39
40,2019-03-01,13.731351223943825,71.8952811451785,0.29597986071570404,,68.84335729236872,,3.0519238528097787,3,1,60,2019,60.0,53.731351223943825,46.53271513959944,26.86567561197192,40
41,2019-03-04,12.732046332518895,71.2635704924379,-0.631710652740594,,69.30579435221337,,1.9577761402245386,3,4,60,2019,63.214285714285715,52.73204633251889,47.07380333079077,23.763959063862885,41
42,2019-03-05,12.393537437478226,71.0495820722074,-0.2139884202305069,,69.64335067399377,,1.4062313982136345,3,5,60,2019,64.28571428571429,52.39353743747823,47.20494611044778,22.73270392896881,42
43,2019-03-06,11.228734725905133,70.31325196159158,-0.7363301106158247,,69.29912981265402,,1.0141221489375596,3,6,60,2019,65.35714285714286,51.228734725905134,46.5630509392321,21.360373331185833,43
44,2019-03-07,10.25756555387375,69.69932730571334,-0.6139246558782361,,68.78708399538097,,0.9122433103323715,3,7,60,2019,66.42857142857143,50.25756555387375,46.06418765859173,20.09759962672065,44
45,2019-03-08,10.507375610432046,69.85724474937219,0.15791744365884597,,68.85528339816734,,1.0019613512048409,3,8,60,2019,67.5,50.50737561043205,46.662730567337924,19.32833585835296,45
46,2019-03-11,11.991121934959352,70.79519508586267,0.9379503364904878,,69.09629192549158,,1.6989031603710885,3,11,60,2019,70.71428571428572,51.99112193495935,49.07355331843785,17.17157898267508,46
47,2019-03-12,12.0359156092416,70.82351141000188,0.0283163241392117,,70.07853369476878,,0.7449777152331052,3,12,60,2019,71.78571428571428,52.0359156092416,49.42861165398077,16.264958138651014,47
48,2019-03-13,12.270601290607672,70.97186797888972,0.14835656888783433,,70.33430885006076,,0.6375591288289542,3,13,60,2019,72.85714285714286,52.27060129060767,49.948365135394646,15.407030199975893,48
49,2019-03-14,11.994970060489031,70.79762767866897,-0.17424030022074533,,70.42055764959545,,0.37707002907352205,3,14,60,2019,73.92857142857143,51.99497006048903,49.96286738514075,14.394054128215215,49
50,2019-03-15,12.81422505827027,71.31551977931848,0.5178921006495045,,71.21912415497533,,0.09639562434314541,3,15,60,2019,75.0,52.81422505827027,51.01462397922653,13.669327297411133,50
51,2019-03-18,13.385647642175316,71.6767446032605,0.36122482394202393,,71.21912415497533,,0.45762044828516935,3,18,60,2019,78.21428571428571,53.385647642175314,52.26018988455295,10.904124330039894,51
52,2019-03-19,12.84920222911845,71.33763060016717,-0.3391140030933286,,71.38281063323734,,-0.04518003307016727,3,19,60,2019,79.28571428571429,52.84920222911845,51.92785424745775,9.825280123693293,52
53,2019-03-20,11.893740982208184,70.73363571018582,-0.603994889981351,,71.52290706774927,,-0.7892713575634502,3,20,60,2019,80.35714285714286,51.893740982208186,51.1605352768511,8.692524565083918,53
54,2019-03-21,12.601760435639308,71.18121025416934,0.4475745439835208,,71.30821851794178,,-0.12700826377243857,3,21,60,2019,81.42857142857143,52.60176043563931,52.01424223246949,7.839885580183914,54
55,2019-03-22,9.3705706807051,69.13861343838907,-2.0425968157802714,,71.96030738935592,,-2.8216939509668464,3,22,60,2019,82.5,49.3705706807051,48.948198604477575,6.444152598683363,55
56,2019-03-25,9.297693484132411,69.09254411378966,-0.04606932459941504,,72.24833836670115,,-3.155794252911491,3,25,60,2019,85.71428571428571,49.29769348413241,49.15984713465076,3.684021247664079,56
57,2019-03-26,9.743667551942249,69.37446665004364,0.2819225362539868,,71.86761739926945,,-2.493150749225805,3,26,60,2019,86.78571428571429,49.74366755194225,49.665411561190815,2.789149686855579,57
58,2019-03-27,9.09712480531118,68.96575461030108,-0.40871203974256787,,71.98188330659086,,-3.0161286962897833,3,27,60,2019,87.85714285714286,49.09712480531118,49.062791421031434,1.8358001320043953,58
59,2019-03-28,10.395036512591085,69.78622958129449,0.8204749709934163,,71.5993012844628,,-1.8130717031683048,3,28,60,2019,88.92857142857143,50.39503651259108,50.38622549040511,0.9423300565293791,59
60,2019-03-29,10.825745442189705,70.05850225942577,0.272272678131273,,71.5993012844628,,-1.5407990250370318,3,29,60,2019,90.0,50.82574544218971,50.82574544218971,3.11217932350279e-15,60
61,2019-04-01,11.29271437050732,70.35369669812852,0.29519443870275097,,71.8952811451785,,-1.5415844470499849,4,1,90,2019,90.0,51.29271437050732,51.29271437050732,3.140772923671062e-15,61
62,2019-04-02,10.996141903436408,70.16621839359314,-0.18747830453537517,,71.8952811451785,,-1.72906275158536,4,2,90,2019,91.03448275862068,50.99614190343641,50.98783007106209,-0.9206919571273939,62
63,2019-04-03,11.270708716885872,70.33978582274656,0.17356742915342238,,71.8952811451785,,-1.5554953224319377,4,3,90,2019,92.06896551724138,51.27070871688587,51.2372851054988,-1.8509963126887183,63
64,2019-04-04,11.312203109027868,70.36601650546415,0.026230682717582,,71.2635704924379,,-0.8975539869737617,4,4,90,2019,93.10344827586206,51.31220310902787,51.23694934267985,-2.777986673436035,64
65,2019-04-05,12.15998348319479,70.90194092466918,0.5359244192050312,,71.0495820722074,,-0.14764114753822355,4,5,90,2019,94.13793103448276,52.15998348319479,52.02401448222654,-3.7637473507445436,65
66,2019-04-08,12.248654150611134,70.9579940928996,0.05605316823042017,,69.85724474937219,,1.1007493435274114,4,8,90,2019,97.24137931034483,52.24865415061113,51.83191503305316,-6.5859277673333025,66
67,2019-04-09,11.18939421643658,70.28838285594746,-0.6696112369521359,,69.85724474937219,,0.4311381065752755,4,9,90,2019,98.27586206896552,51.18939421643658,50.65633430723677,-7.368166311859323,67
68,2019-04-10,11.823669230257964,70.68933984758874,0.40095699164128007,,69.85724474937219,,0.8320950982165556,4,10,90,2019,99.3103448275862,51.82366923025796,51.14097129183775,-8.384136676761214,68
69,2019-04-11,11.443682137187954,70.44913098175003,-0.24020886583871004,,70.79519508586267,,-0.3460641041126422,4,11,90,2019,100.34482758620689,51.443682137187956,50.60745705533552,-9.23784185967706,69
70,2019-04-12,11.506099112712336,70.48858787692681,0.039456895176783746,,70.82351141000188,,-0.33492353307507017,4,12,90,2019,101.37931034482759,51.506099112712334,50.49361721170725,-10.16232585022384,70
71,2019-04-15,11.051415234680277,70.20115943356886,-0.28742844335795326,,71.31551977931848,,-1.114360345749617,4,15,90,2019,104.48275862068965,51.05141523468028,49.42915138044464,-12.767379969000425,71
72,2019-04-16,11.051146042068085,70.20098926344139,-0.00017017012747544413,,71.31551977931848,,-1.1145305158770924,4,16,90,2019,105.51724137931035,51.05114604206808,49.190331386932456,-13.657628280647085,72
73,2019-04-17,10.01494880245915,69.54595711037348,-0.6550321530679071,,71.31551977931848,,-1.7695626689449995,4,17,90,2019,106.55172413793103,50.01494880245915,47.942476743018865,-14.248299107532285,73
74,2019-04-18,10.042094007161998,69.56311695330906,0.017159842935583924,,71.6767446032605,,-2.1136276499514395,4,18,90,2019,107.58620689655172,50.042094007162,47.7032982381267,-15.119739079295545,74
75,2019-04-22,9.87456277650835,69.45721207484925,-0.10590487845981045,,69.13861343838907,,0.3185986364601803,4,22,90,2019,111.72413793103448,49.87456277650835,46.33230773041738,-18.460478664481553,75
76,2019-04-23,11.18903117288004,70.28815335793935,0.8309412830900982,,69.13861343838907,,1.1495399195502785,4,23,90,2019,112.75862068965517,51.189031172880036,47.20359535390775,-19.802461919736714,76
77,2019-04-24,11.234078256116785,70.31662987456579,0.028476516626440684,,69.13861343838907,,1.1780164361767191,4,24,90,2019,113.79310344827587,51.23407825611679,46.87960351564983,-20.669628660655007,77
78,2019-04-25,10.759343624031361,70.01652634571623,-0.3001035288495615,,69.09254411378966,,0.9239822319265727,4,25,90,2019,114.82758620689656,50.75934362403136,46.067932591802574,-21.313295190083277,78
79,2019-04-26,11.645511661238181,70.57671752863293,0.5601911829166966,,69.37446665004364,,1.2022508785892825,4,26,90,2019,115.86206896551724,51.64551166123818,46.47304602483973,-22.52809064089136,79
80,2019-04-29,11.584085642017907,70.53788706654886,-0.038830462084064266,,70.05850225942577,,0.47938480712309683,4,29,90,2019,118.96551724137932,51.58408564201791,45.131500739541224,-24.981303659333474,80
81,2019-04-30,11.313175313565127,70.36663108462622,-0.17125598192264135,,70.05850225942577,,0.3081288252004555,4,30,90,2019,120.0,51.313175313565125,44.43851337039193,-25.656587656782552,81
82,2019-05-01,10.373098912601616,69.77236172602046,-0.5942693586057572,,70.35369669812852,,-0.5813349721080527,5,1,120,2019,120.0,50.37309891260162,43.62438332565929,-25.1865494563008,82
83,2019-05-02,10.496237340070529,69.85020369103168,0.07784196501121698,,70.16621839359314,,-0.3160147025614606,5,2,120,2019,121.0,50.49623734007053,43.28372345640147,-26.007484869831124,83
84,2019-05-03,11.711716151328,70.61856870139098,0.7683650103593038,,70.33978582274656,,0.27878287864442086,5,3,120,2019,122.0,51.711716151328,43.85402243111522,-27.403034575148066,84
85,2019-05-06,11.627776566092386,70.56550628707181,-0.05306241431917158,,70.90194092466918,,-0.3364346375973639,5,6,120,2019,125.0,51.627776566092386,42.29099871620988,-29.612476099507322,85
86,2019-05-07,9.893101249331432,69.46893117166182,-1.0965751154099905,,70.90194092466918,,-1.4330097530073544,5,7,120,2019,126.0,49.89310124933143,40.364366812779046,-29.326429105492174,86
87,2019-05-08,9.78371755148421,69.39978425988426,-0.06914691177756538,,70.9579940928996,,-1.55820983301534,5,8,120,2019,127.0,49.78371755148421,39.75904465877995,-29.960589130841505,87
88,2019-05-09,8.848790478254658,68.80877004914369,-0.5910142107405676,,70.28838285594746,,-1.4796128068037717,5,9,120,2019,128.0,48.84879047825466,38.49337219754632,-30.07431841371623,88
89,2019-05-10,8.459624054362319,68.56275846872282,-0.2460115804208698,,70.68933984758874,,-2.1265813788659216,5,10,120,2019,129.0,48.45962405436232,37.660201127570765,-30.496629560019397,89
90,2019-05-13,5.665372152152275,66.7963719452367,-1.7663865234861191,,70.48858787692681,,-3.6922159316901144,5,13,120,2019,132.0,45.66537215215227,33.93598501837146,-30.55609815777257,90
91,2019-05-14,6.489714072094552,67.31747974406437,0.5211077988276713,,70.48858787692681,,-3.171108132862443,5,14,120,2019,133.0,46.48971407209455,34.00042447384319,-31.705908756942936,91
92,2019-05-15,6.654264804187282,67.42150050016316,0.10402075609879091,,70.20115943356886,,-2.779658933405699,5,15,120,2019,134.0,46.65426480418728,33.560269529190634,-32.408775563839285,92
93,2019-05-16,7.061323804636752,67.67882287402966,0.2573223738665007,,70.20098926344139,,-2.5221663894117228,5,16,120,2019,135.0,47.06132380463675,33.27738119387454,-33.27738119387453,93
94,2019-05-17,5.991268866998178,67.00238757492882,-0.6764352991008451,,69.54595711037348,,-2.543569535444661,5,17,120,2019,136.0,45.991268866998176,31.94821988649056,-33.0833501641077,94
95,2019-05-20,5.596758248816598,66.75299766173704,-0.24938991319177717,,69.56311695330906,,-2.810119291572022,5,20,120,2019,139.0,45.5967582488166,29.91416494183352,-34.41231027748359,95
96,2019-05-21,6.6916388259806405,67.44512649049426,0.6921288287572196,,69.56311695330906,,-2.1179904628148023,5,21,120,2019,140.0,46.69163882598064,30.012806913299315,-35.76787046276078,96
97,2019-05-22,6.034899369328526,67.02996859984225,-0.4151578906520115,,69.45721207484925,,-2.4272434750070033,5,22,120,2019,141.0,46.03489936932853,28.970700873045743,-35.775836130951724,97
98,2019-05-23,4.3824692153033995,65.98538476945691,-1.044583830385335,,70.28815335793935,,-4.3027685884824365,5,23,120,2019,142.0,44.3824692153034,27.32457647568931,-34.97386301327837,98
99,2019-05-24,4.865313412031086,66.29061476012765,0.30522999067073897,,70.31662987456579,,-4.026015114438138,5,24,120,2019,143.0,44.865313412031085,27.000619629785383,-35.8310324602491,99
100,2019-05-28,4.186334363993625,65.86139811032088,-0.42921664980677576,,70.57671752863293,,-4.715319418312049,5,28,120,2019,147.0,44.18633436399362,24.065602508856827,-37.057778136476934,100
101,2019-05-29,3.065784184618053,65.15304224083987,-0.7083558694810108,,70.53788706654886,,-5.384844825708996,5,29,120,2019,148.0,43.06578418461805,22.82138866873879,-36.52185628724886,101
102,2019-05-30,3.07245449753552,65.1572588795887,0.004216638748829382,,70.36663108462622,,-5.209372205037525,5,30,120,2019,149.0,43.07245449753552,22.183954046061608,-36.920299556267075,102
103,2019-05-31,2.006032429655488,64.48312009934429,-0.6741387802444052,,70.36663108462622,,-5.88351098528193,5,31,120,2019,150.0,42.00603242965549,21.003016214827742,-36.378291196274624,103
104,2019-06-03,2.0670781971955874,64.52171018530376,0.03859008595946989,,70.61856870139098,,-6.096858516087224,6,3,150,2019,150.0,42.067078197195585,21.03353909859779,-36.43115838175786,104
105,2019-06-04,3.9249149618666967,65.69614181809841,1.1744316327946507,,70.61856870139098,,-4.922426883292573,6,4,150,2019,151.2,43.9249149618667,21.1609891674847,-38.49169640144243,105
106,2019-06-05,4.089530972475011,65.80020384001512,0.10406202191670388,,70.61856870139098,,-4.818364861375869,6,5,150,2019,152.4,44.08953097247501,20.426504889842008,-39.07230015443285,106
107,2019-06-06,3.699236338591975,65.55347906157454,-0.24672477844057994,,70.56550628707181,,-5.0120272254972775,6,6,150,2019,153.6,43.69923633859197,19.43021777965435,-39.141919901958325,107
108,2019-06-07,4.659355699837345,66.16041857883873,0.6069395172641947,,69.46893117166182,,-3.3085125928230923,6,7,150,2019,154.8,44.65935569983735,19.01502883162933,-40.40899318291536,108
109,2019-06-10,5.113942102706118,66.44778540326581,0.2873668244270817,,68.56275846872282,,-2.114973065457008,6,10,150,2019,158.4,45.11394210270612,16.60754975640114,-41.94588255282013,109
110,2019-06-11,4.674832045320868,66.1702019516525,-0.2775834516133102,,68.56275846872282,,-2.392556517070318,6,11,150,2019,159.6,44.67483204532087,15.57239766979574,-41.87291545965445,110
111,2019-06-12,4.5828452254117495,66.112052477406,-0.058149474246505406,,68.56275846872282,,-2.4507059913168234,6,12,150,2019,160.8,44.58284522541175,14.661810811346406,-42.102985548833765,111
112,2019-06-13,5.259337079362263,66.53969684730737,0.42764436990137256,,66.7963719452367,,-0.25667509792933174,6,13,150,2019,162.0,45.25933707936226,13.985904311667142,-43.04418745252634,112
113,2019-06-14,4.658578302570918,66.1599271471057,-0.37976970020166334,,67.31747974406437,,-1.1575525969586664,6,14,150,2019,163.2,44.658578302570916,12.907749135777465,-42.75252774111367,113
114,2019-06-17,4.871718464055543,66.29466371418555,0.13473656707984105,,67.00238757492882,,-0.7077238607432719,6,17,150,2019,166.8,44.87171846405554,10.24649595462746,-43.68615843226852,114
115,2019-06-18,5.6162960329476705,66.76534847325858,0.47068475907303764,,67.00238757492882,,-0.23703910167023423,6,18,150,2019,168.0,45.61629603294767,9.484161237053597,-44.61947051899079,115
116,2019-06-19,6.011078126772194,67.01490999979588,0.2495615265372919,,67.00238757492882,,0.01252242486705768,6,19,150,2019,169.2,46.01107812677219,8.621616304901071,-45.19609543620995,116
117,2019-06-20,6.690616134140863,67.44447999578058,0.429569995984707,,66.75299766173704,,0.6914823340435419,6,20,150,2019,170.4,46.69061613414086,7.78653553609329,-46.03676247664307,117
118,2019-06-21,6.159686016824289,67.10885248725168,-0.33562750852890133,,67.44512649049426,,-0.33627400324257906,6,21,150,2019,171.6,46.15968601682429,6.743146730827709,-45.66450027470279,118
119,2019-06-24,5.310020993922485,66.57173668722513,-0.5371158000265552,,66.29061476012765,,0.2811219270974732,6,24,150,2019,175.2,45.310020993922485,3.7914448381133825,-45.15111237288889,119
120,2019-06-25,4.575650905480995,66.1075045875893,-0.46423209963582224,,66.29061476012765,,-0.18311017253834905,6,25,150,2019,176.4,44.575650905481,2.7989282787124496,-44.48769104075792,120
121,2019-06-26,4.308484129575309,65.93861509265516,-0.16888949493414884,,66.29061476012765,,-0.3519996674724979,6,26,150,2019,177.6,44.308484129575305,1.8554467386758406,-44.26961806093163,121
122,2019-06-27,5.349541516464021,66.59671958814515,0.6581044954899937,,66.29061476012765,,0.30610482801749583,6,27,150,2019,178.8,45.34954151646402,0.9497291399555048,-45.33959561260128,122
123,2019-06-28,6.535339297022344,67.34632173299877,0.7496021448536254,,65.86139811032088,,1.484923622677897,6,28,150,2019,180.0,46.53533929702235,5.698935431733446e-15,-46.53533929702235,123
124,2019-07-01,6.584113584209406,67.37715440184718,0.03083266884840441,,64.48312009934429,,2.894034302502888,7,1,180,2019,180.0,46.584113584209405,5.704908559201878e-15,-46.584113584209405,124
125,2019-07-02,6.309187896791359,67.20336011049095,-0.1737942913562307,,64.48312009934429,,2.7202400111466574,7,2,180,2019,181.0,46.30918789679136,-0.8082067689553389,-46.30213478317109,125
126,2019-07-03,7.036992782209629,67.66344201660449,0.46008190611354394,,64.52171018530376,,3.1417318313007314,7,3,180,2019,182.0,47.03699278220963,-1.6415673744982837,-47.00833911710372,126
127,2019-07-05,7.062970262375298,67.67986368239721,0.016421665792719864,,65.80020384001512,,1.8796598423820967,7,5,180,2019,184.0,47.0629702623753,-3.2829468494279315,-46.94832723219277,127
128,2019-07-08,6.307004963411737,67.20198016901166,-0.47788351338554946,,66.16041857883873,,1.0415615901729325,7,8,180,2019,187.0,46.307004963411735,-5.643404289949886,-45.96183957046992,128
129,2019-07-09,6.4647631652385895,67.3017070266568,0.09972685764513756,,66.16041857883873,,1.14128844781807,7,9,180,2019,188.0,46.46476316523859,-6.4666451750812834,-46.012571284175266,129
130,2019-07-10,6.724604129568784,67.4659655093224,0.16425848266560195,,66.44778540326581,,1.0181801060565903,7,10,180,2019,189.0,46.72460412956878,-7.309338451225648,-46.14934671769851,130
131,2019-07-11,6.491459969246324,67.31858341306352,-0.14738209625888032,,66.1702019516525,,1.1483814614110202,7,11,180,2019,190.0,46.49145996924632,-8.073157300734671,-45.78515022657049,131
132,2019-07-12,6.910680579357252,67.58359374927619,0.26501033621266856,,66.112052477406,,1.4715412718701941,7,12,180,2019,191.0,46.910680579357255,-8.950979833777145,-46.04879925072749,132
133,2019-07-15,6.876401076968336,67.56192395958983,-0.021669789686356467,,66.1599271471057,,1.4019968124841284,7,15,180,2019,194.0,46.876401076968335,-11.340427807430475,-45.48397162818189,133
134,2019-07-16,6.704791574118195,67.45344100109318,-0.10848295849665135,,66.1599271471057,,1.293513853987477,7,16,180,2019,195.0,46.7047915741182,-12.088089556925532,-45.11336439288883,134
135,2019-07-17,6.166222117127293,67.11298428348746,-0.3404567176057185,,66.29466371418555,,0.8183205693019175,7,17,180,2019,196.0,46.16622211712729,-12.725135392425223,-44.37782096737491,135
136,2019-07-18,6.091527190702963,67.06576588084296,-0.0472184026445035,,66.76534847325858,,0.3004174075843764,7,18,180,2019,197.0,46.09152719070296,-13.475858378020199,-44.077546662068805,136
137,2019-07-19,5.56715406625529,66.73428337578675,-0.3314825050562149,,67.01490999979588,,-0.2806266240091304,7,19,180,2019,198.0,45.56715406625529,-14.081024991774367,-43.336938803737304,137
138,2019-07-22,5.306264976628493,66.56936232064606,-0.164921055140681,,67.10885248725168,,-0.5394901666056171,7,22,180,2019,201.0,45.30626497662849,-16.236313281230412,-42.29704217987606,138
139,2019-07-23,5.893982032540166,66.94088769613717,0.3715253754911032,,67.10885248725168,,-0.1679647911145139,7,23,180,2019,202.0,45.893982032540166,-17.192188267500946,-42.552159162349476,139
140,2019-07-24,6.593979851190351,67.38339136316712,0.44250366702995336,,66.57173668722513,,0.8116546759419947,7,24,180,2019,203.0,46.593979851190355,-18.20571832806208,-42.889984594685934,140
141,2019-07-25,5.607845437524795,66.76000642880705,-0.6233849343600752,,66.1075045875893,,0.6525018412177417,7,25,180,2019,204.0,45.607845437524794,-18.550381951178785,-41.6648400323166,141
142,2019-07-26,6.451857807075881,67.29354890364672,0.5335424748396775,,65.93861509265516,,1.354933810991568,7,26,180,2019,205.0,46.45185780707588,-19.63140340105254,-42.09968045287208,142
143,2019-07-29,6.01132690903146,67.01506726751741,-0.27848163612931387,,67.34632173299877,,-0.33125446548136495,7,29,180,2019,208.0,46.01132690903146,-21.601009549835513,-40.6255903385745,143
144,2019-07-30,6.269767477212916,67.17844048966562,0.16337322214820915,,67.34632173299877,,-0.1678812433331558,7,30,180,2019,209.0,46.269767477212916,-22.432028399513907,-40.4684504803279,144
145,2019-07-31,5.5376701250767875,66.71564510043449,-0.4627953892311325,,67.34632173299877,,-0.6306766325642883,7,31,180,2019,210.0,45.53767012507679,-22.768835062538397,-39.43677915747219,145
146,2019-08-01,4.067878865945394,65.78651645945048,-0.929128640984004,,67.37715440184718,,-1.5906379423966968,8,1,210,2019,210.0,44.067878865945396,-22.0339394329727,-38.16390258880409,146
147,2019-08-02,3.263224339308348,65.27785404759362,-0.5086624118568608,,67.20336011049095,,-1.9255060628973268,8,2,210,2019,211.0344827586207,43.26322433930835,-22.304522182045233,-37.07040423928467,147
