,symbol,report_date,open,close,high,low,volume,country,industry,sector,close (%)
13870,AAP,2020-08-03,190.5271473414676,191.79699305094948,192.47592045997936,188.226337788644,498300,United States,Auto Parts,Consumer Cyclical,-5.916806326613433
13871,AAP,2020-08-04,191.31922931866916,192.09873856607385,192.2873295130266,189.0309924956424,400000,United States,Auto Parts,Consumer Cyclical,-5.768789502741852
13872,AAP,2020-08-05,192.6519386771353,190.7534564778109,193.7960570886486,190.0242381495936,845300,United States,Auto Parts,Consumer Cyclical,-6.428697842502737
13873,AAP,2020-08-06,189.7853562834534,190.89175650557627,192.09873856607385,189.3453107405637,396400,United States,Auto Parts,Consumer Cyclical,-6.360856798228238
13874,AAP,2020-08-07,189.735065364266,191.0677747227321,192.6267932175416,189.57161987690696,1424500,United States,Auto Parts,Consumer Cyclical,-6.274513650969819
13875,AAP,2020-08-10,191.7341294019652,192.7650932453069,193.89663892702345,191.0426292631384,595500,United States,Auto Parts,Consumer Cyclical,-5.441919016692069
13876,AAP,2020-08-11,194.87731185117772,191.0300565333416,195.4305119622392,190.84146558638884,764800,United States,Auto Parts,Consumer Cyclical,-6.293015753953767
13877,AAP,2020-08-12,193.09198422002504,193.9720753058045,196.1345848308628,192.92853873266597,681500,United States,Auto Parts,Consumer Cyclical,-4.8498517212056536
13878,AAP,2020-08-13,194.2109571719447,196.12201210106596,197.22841232318876,193.36858427555572,686300,United States,Auto Parts,Consumer Cyclical,-3.795231851120487
13879,AAP,2020-08-14,195.0156118789431,199.4789309568249,200.29615839362015,195.0156118789431,1130300,United States,Auto Parts,Consumer Cyclical,-2.1485446855489325
13880,AAP,2020-08-17,201.26425858797765,202.42094972928783,203.02444075953665,199.8812583103241,2043400,United States,Auto Parts,Consumer Cyclical,-0.7053806528008191
13881,AAP,2020-08-18,214.36504303629556,204.74690474170512,214.36504303629556,200.81164031529104,2563500,United States,Auto Parts,Consumer Cyclical,0.4355823645427666
13882,AAP,2020-08-19,205.14923209520435,202.1820678631477,205.9916049915933,199.81839466133988,1289500,United States,Auto Parts,Consumer Cyclical,-0.8225606383658407
13883,AAP,2020-08-20,200.28358566382332,197.9450579216092,201.18882220919656,197.4672941893289,1080200,United States,Auto Parts,Consumer Cyclical,-2.900963540229572
13884,AAP,2020-08-21,197.45472145953204,196.27288485862812,199.051458143732,195.5939574495982,697100,United States,Auto Parts,Consumer Cyclical,-3.7212234391846817
13885,AAP,2020-08-24,197.3667123509541,197.56787602770368,198.61141260084224,194.27382082092896,636500,United States,Auto Parts,Consumer Cyclical,-3.085984570069078
13886,AAP,2020-08-25,197.7187487852659,196.21002120964383,197.7187487852659,193.5697479523053,525200,United States,Auto Parts,Consumer Cyclical,-3.752060277491284
13887,AAP,2020-08-26,195.84541204553523,196.73807586111155,198.12107613876512,195.443084692036,575600,United States,Auto Parts,Consumer Cyclical,-3.4930308357159863
13888,AAP,2020-08-27,197.32899416156351,194.52527541686595,197.32899416156351,194.29896628052265,473200,United States,Auto Parts,Consumer Cyclical,-4.578487544107715
13889,AAP,2020-08-28,195.35507558345805,194.5881390658502,195.61910290919192,192.5262113791668,611600,United States,Auto Parts,Consumer Cyclical,-4.547650705801125
13890,AAP,2020-08-31,194.5881390658502,196.52433945456517,199.5795127951997,190.48942915207704,1242100,United States,Auto Parts,Consumer Cyclical,-3.5978760859583527
13891,AAP,2020-09-01,195.34498159594148,196.10990930664585,197.85294130316888,193.652108793563,634800,United States,Auto Parts,Consumer Cyclical,-3.8011686988953337
13892,AAP,2020-09-02,196.17260829932653,198.25421485632523,200.08502544260125,195.04402643107417,635600,United States,Auto Parts,Consumer Cyclical,-2.7493111534967234
