,symbol,report_date,open,close,high,low,volume,country,industry,sector,close (%)
134756,ADM,2020-09-30,58.09688661792251,58.29752339450071,58.69879694765709,57.758312057446815,2584000,United States,Farm Products,Consumer Defensive,10.281735428871729
134757,ADM,2020-10-01,58.43832551600151,58.3631797909488,58.55104410358061,57.84968400308851,1997000,United States,Farm Products,Consumer Defensive,10.405937983640708
134758,ADM,2020-10-02,57.54910110287762,58.53851981607182,58.92677272884422,57.52405252786004,2238200,United States,Farm Products,Consumer Defensive,10.737629642819025
134759,ADM,2020-10-05,58.91424844133544,59.8410457169857,59.89114286702085,58.78900556624756,3029700,United States,Farm Products,Consumer Defensive,13.201624825286542
134760,ADM,2020-10-06,59.92871572954721,59.61560854182753,60.85551300519747,59.41521994168693,2580200,United States,Farm Products,Consumer Defensive,12.775164120628704
134761,ADM,2020-10-07,60.166677192214166,60.50483295495143,60.680172980074445,60.00386145459993,2187100,United States,Farm Products,Consumer Defensive,14.457314677890182
134762,ADM,2020-10-08,60.76784299263596,61.181144480425935,61.19366876793472,60.49230866744263,2465500,United States,Farm Products,Consumer Defensive,15.736696791863697
134763,ADM,2020-10-09,61.36900879305775,61.33143593053138,62.007747456005895,61.243765917969874,2990400,United States,Farm Products,Consumer Defensive,16.021003928302257
134764,ADM,2020-10-12,61.644543118251065,62.60891325642769,62.65901040646284,61.606970255724704,2778000,United States,Farm Products,Consumer Defensive,18.437614588030023
134765,ADM,2020-10-13,62.283281781199214,61.15609590540836,62.283281781199214,60.717745842600806,2735900,United States,Farm Products,Consumer Defensive,15.689312269123928
134766,ADM,2020-10-14,60.15415290470538,61.181144480425935,61.54434881818077,59.92871572954721,4577400,United States,Farm Products,Consumer Defensive,15.736696791863697
134767,ADM,2020-10-15,60.680172980074445,62.54629181888375,62.58386468141011,60.34201721733719,2759200,United States,Farm Products,Consumer Defensive,18.31915328118062
134768,ADM,2020-10-16,62.67153469397162,62.35842750625194,62.89697186912979,62.15803890611135,2192300,United States,Farm Products,Consumer Defensive,17.963769360632416
134769,ADM,2020-10-19,63.51066195706037,63.00969045670888,64.4625078077282,62.62143754393647,3823700,United States,Farm Products,Consumer Defensive,19.195766951866176
134770,ADM,2020-10-20,63.66095340716582,63.71105055720097,64.26211920758762,63.27270049439342,3246900,United States,Farm Products,Consumer Defensive,20.522533588579453
